state,leaning,device,collection,watch_index,video_id,watch_ts_datetime,week,month,q3_majority
TEXAS,right,RFCWA06WL2L,forYou,110,7408593548867636510,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,111,7418993347429190943,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,112,7400179124305792287,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,117,7393168533544389921,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,118,7419715154407066926,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,119,7394498486785297706,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,120,7420953508750413086,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,121,7420637530028035358,30-09-2024,22,6,Anti Republican
TEXAS,right,RFCWA06WL2L,forYou,122,7403150421436452139,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,123,7415359912940768542,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,124,7387685049371462955,30-09-2024,22,6,Pro Democrat
TEXAS,right,RFCWA06WL2L,forYou,125,7420789661293120814,30-09-2024,22,6,Pro Democrat
TEXAS,right,RFCWA06WL2L,forYou,126,7420551739675544878,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,127,7408286210289962271,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,129,7410647106903379232,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,130,7420084584563412256,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,132,7421022726690802987,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,135,7392716175437745439,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,136,7420958958053002542,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,137,7415008042019867946,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,139,7420918147965816110,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,140,7392429005632228638,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,141,7420915925655866667,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,142,7420998052757998891,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,144,7408006919316655391,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,146,7420954333140765983,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,150,7420990912370576683,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,151,7421017604023667999,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,152,7412998824911719711,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,155,7419731775536106783,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,157,7397184929240501535,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,158,7412538006365670674,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,161,7420998076476804382,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,162,7421013984855280939,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,163,7417335227925728555,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,167,7420865841325034785,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,175,7420001587449318662,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,181,7391400161227951393,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,182,7414114844435090719,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,184,7411633833889647904,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,191,7420846750530866475,30-09-2024,22,6,Anti Republican
TEXAS,right,RFCWA06WL2L,forYou,196,7419069438164536619,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,201,7404960264065600814,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,222,7421011337058356526,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,228,7421043206957092139,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,234,7420950458123980074,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,235,7420977439431544094,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,239,7421045978473450798,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,240,7420163116618534187,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,244,7421190574268599583,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,246,7390130670573522182,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,247,7419797734967856415,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,249,7421208825643978026,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,263,7419952636763360543,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,264,7420571975854312750,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,266,7409798537925496094,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,270,7418693236870384927,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,271,7420998806948334891,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,275,7416818167349038378,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,280,7421227173350116654,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,282,7421017701117824302,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,283,7400514579094113578,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,303,7410496892251032863,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,304,7407490681125555488,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,306,7421278687749885226,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,309,7410424753569287455,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,315,7420609855821597982,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,321,7393004302777830698,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,329,7421279591555140906,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,330,7420617871056850207,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,343,7414293747887901983,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,353,7402279116877171999,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,367,7398312726369684782,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,376,7395580290934033695,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,380,7421244453085646123,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,394,7413417362604543263,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,406,7420973737429798174,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,410,7413222233167973663,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,418,7419427721199095070,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,423,7412656799083433246,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,447,7421190832197209349,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,459,7420774831408401694,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,461,7411506866037067039,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,464,7410797399049899294,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,466,7420882208761613573,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,477,7413755554008419615,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,478,7421510509989547307,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,487,7415995002054036766,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,492,7394287624980024607,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,498,7420278166809251103,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,514,7412693028449619233,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,563,7406088690092543237,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,594,7408342187865296158,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,609,7421285645626330401,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,620,7421833065296612628,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,659,7421899278735461662,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,663,7412651921774775583,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,688,7420867106801012011,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,725,7413826216689470763,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,737,7422064759333244202,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,738,7402040522023488798,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,746,7400360355458780462,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,748,7422040988304018719,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,756,7397714790472289542,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,767,7413922865201843487,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,776,7413205887181147438,30-09-2024,22,6,Anti Republican
TEXAS,right,RFCWA06WL2L,forYou,794,7403098768586935595,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,796,7397905816289856810,30-09-2024,22,6,Anti Republican
TEXAS,right,RFCWA06WL2L,forYou,797,7422076887213640991,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,799,7412753771584818463,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,803,7413930155761995040,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,806,7392120636627340587,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,808,7421653875293261098,30-09-2024,22,6,Anti Republican
TEXAS,right,RFCWA06WL2L,forYou,809,7407536210786241798,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,814,7422064969275034926,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,818,7422289481903951147,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,819,7418614353915677995,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,824,7401916430981025066,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,830,7418973201994206510,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,838,7421198783293230378,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,839,7413222076170980650,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,847,7418034634249882910,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,854,7416467685879401759,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,855,7422352743458721066,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,862,7422095155232132383,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,868,7422434683918634272,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,871,7413245996316003591,30-09-2024,22,6,Pro Republican
TEXAS,right,RFCWA06WL2L,forYou,900,7422415919999175969,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,905,7395853757742976298,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,909,7421377762855832875,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,917,7405766372350774559,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,919,7422445763881454891,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,920,7422003535136509215,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,930,7422272894912220462,30-09-2024,22,6,Anti Republican
TEXAS,right,RFCWA06WL2L,forYou,947,7422077269251788078,30-09-2024,22,6,Anti Democrat
TEXAS,right,RFCWA06WL2L,forYou,948,7415611478360755486,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,951,7398325228696374559,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,953,7422664708026567969,30-09-2024,22,6,Anti Republican
TEXAS,right,RFCWA06WL2L,forYou,955,7417985319452118303,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,957,7420110460088798497,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,990,7414243805303442719,30-09-2024,22,6,Neutral
TEXAS,right,RFCWA06WL2L,forYou,1008,7422727606845410603,30-09-2024,22,6,Anti Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,10,7423149343726734622,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,13,7423545244584578334,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,14,7423346332519140650,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,17,7422330266045271329,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,18,7421979735800139054,08-10-2024,23,7,Anti Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,45,7423583172346088746,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,47,7423497605134486814,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,55,7421537816410115371,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,57,7423850813195341087,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,65,7410416599481453870,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,69,7419045135746354474,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,71,7400107315359173931,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,81,7423789483977493792,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,82,7422680405117095214,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,92,7423965015583018282,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,102,7408747515211812138,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,109,7422760639107484933,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,111,7423667248952282410,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,117,7423869959589301550,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,125,7422715193232330015,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,128,7416415166776085803,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,137,7422563806913613098,08-10-2024,23,7,Pro Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,148,7392855571600248095,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,155,7424106177169984810,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,163,7420865621258243370,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,165,7412721184518851845,08-10-2024,23,7,Anti Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,168,7423075131641089312,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,174,7407513017132256545,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,177,7423811248418082090,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,185,7423887678661299498,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,195,7395141686868856095,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,197,7424169508962602270,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,199,7423799297789021472,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,216,7407487070832184606,08-10-2024,23,7,Anti Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,235,7423471020230675755,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,263,7423758248156728619,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,289,7403805336617929990,08-10-2024,23,7,Anti Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,292,7424058511132282145,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,314,7422892858044206342,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,333,7413388461949930794,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,340,7424342064562818334,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,352,7424149653031030047,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,359,7423661201307176238,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,366,7423535256260594986,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,372,7409784880252423456,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,381,7424337408969149727,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,393,7424558593124420895,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,398,7424032827487915270,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,459,7414956147007835422,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,469,7424718357972208938,08-10-2024,23,7,Anti Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,495,7417549551151680776,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,497,7423461983233592581,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,525,7413806514353278239,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,548,7424084639486201096,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,552,7419397409366674731,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,564,7423585108046777631,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,573,7424622017825000750,08-10-2024,23,7,Pro Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,580,7397360895036312837,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,582,7424265331650301230,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,585,7409502797009505582,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,586,7424946931362762027,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,592,7421379076012674337,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,600,7420265364400934186,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,615,7423333083438517522,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,619,7398056794578357520,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,624,7424638415863336223,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,626,7424235014004477214,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,627,7420921965201902890,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,643,7423539661152275717,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,672,7418031801249140010,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,710,7406290172587003182,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,737,7400039874608270610,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,751,7424580652600905006,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03Y7ZP,forYou,754,7416277328172469537,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,789,7417421034501983494,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,797,7424652074656353566,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,815,7421621271345106183,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,819,7401138852624125217,08-10-2024,23,7,Anti Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,822,7425283514951585056,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,823,7418917658508135726,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03Y7ZP,forYou,828,7425403479876750634,08-10-2024,23,7,Anti Democrat
GEORGIA,left,RFCWA03Y7ZP,forYou,836,7424334787516648746,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03YCBR,forYou,5,7406145095684214049,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03YCBR,forYou,10,7406167133920529694,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,13,7423640539024739615,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,15,7408967301124443423,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03YCBR,forYou,18,7397048367064288542,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03YCBR,forYou,20,7421023987435638062,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,34,7396069339742457119,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,40,7423582726906793262,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,44,7421377520294989089,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,45,7423667248952282410,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,52,7423221181827796229,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,56,7413319265920519454,08-10-2024,23,7,Anti Democrat
GEORGIA,left,RFCWA03YCBR,forYou,65,7423957604646358303,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,69,7422357988704406802,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,71,7423149343726734622,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03YCBR,forYou,75,7423170651432701227,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,76,7407924729555750176,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,78,7423740996984245509,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,79,7392803968704957738,08-10-2024,23,7,Pro Republican
GEORGIA,left,RFCWA03YCBR,forYou,80,7406158070641872159,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03YCBR,forYou,89,7423911231846649131,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,90,7423535256260594986,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,94,7413205887181147438,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,110,7423833269835238698,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,111,7424089738296003873,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,113,7397964992370248991,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,115,7423869959589301550,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,117,7423883459115961646,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,127,7395695233276595487,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,141,7423174309880843550,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,143,7422935866596658475,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,145,7423888164340665642,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,148,7424106177169984810,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,157,7423499458236730666,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,159,7423661201307176238,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,161,7405050465760726315,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03YCBR,forYou,166,7416415166776085803,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03YCBR,forYou,171,7424169508962602270,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,182,7424178895018069294,08-10-2024,23,7,Anti Democrat
GEORGIA,left,RFCWA03YCBR,forYou,185,7424248155224673582,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,187,7424238874156649758,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,188,7423469424176319787,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,189,7424244394997386539,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,190,7424239213006163242,08-10-2024,23,7,Neutral
GEORGIA,left,RFCWA03YCBR,forYou,196,7424261844010978606,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,197,7424223037504949546,08-10-2024,23,7,Anti Republican
GEORGIA,left,RFCWA03YCBR,forYou,208,7418031801249140010,08-10-2024,23,7,Pro Democrat
GEORGIA,left,RFCWA03YCBR,forYou,210,7407909481201372458,08-10-2024,23,7,Neutral
